context,factor,low_level,high_level,matches_per_level,weak_win_effect,weak_win_ci_low,weak_win_ci_high,weak_win_seed_clusters,weak_round_margin_effect,weak_round_margin_ci_low,weak_round_margin_ci_high,weak_round_margin_seed_clusters,weak_score_effect,weak_score_ci_low,weak_score_ci_high,weak_score_seed_clusters,strong_score_effect,strong_score_ci_low,strong_score_ci_high,strong_score_seed_clusters,rounds_won_added,rounds_won_added_ci_low,rounds_won_added_ci_high,opponent_rounds_denied,opponent_rounds_denied_ci_low,opponent_rounds_denied_ci_high,margin_reconciliation_error,seed_block_sign_agreement,baseline_level,treatment_level,weak_win_effect_pp
equal_75v75_mechanisms,igl_experience,100,60,450,-0.0022222222222222222,-0.010037921017634255,0.00559347657318981,45,-0.022222222222222223,-0.08192833423128121,0.03748388978683677,45,0.031111111111111103,-0.029255596032271354,0.09147781825449355,45,0.053333333333333344,0.006439140560861145,0.10022752610580554,45,0.031111111111111103,-0.029255596032271354,0.09147781825449355,-0.053333333333333344,-0.10022752610580554,-0.006439140560861145,1.3877787807814457e-17,0.6666666666666666,100,60,-0.2222222222222222
equal_75v75_mechanisms,igl_experience,100,80,450,0.0022222222222222222,-0.0022563723876528074,0.006700816832097252,45,0.015555555555555555,-0.017699740086544704,0.04881085119765581,45,0.026666666666666665,-0.02820961789967083,0.08154295123300416,45,0.011111111111111112,-0.011281861938264042,0.03350408416048627,45,0.026666666666666665,-0.02820961789967083,0.08154295123300416,-0.011111111111111112,-0.03350408416048627,0.011281861938264042,1.734723475976807e-18,0.3333333333333333,100,80,0.2222222222222222
equal_75v75_mechanisms,role_assignment,rotated,aligned,450,0.29333333333333333,0.2568739621019954,0.32979270456467125,45,4.846666666666667,4.375124769353346,5.318208563979987,45,1.5133333333333334,1.2945583519286066,1.7321083147380603,45,-3.3333333333333335,-3.7527188337080624,-2.9139478329586046,45,1.5133333333333334,1.2945583519286066,1.7321083147380603,3.3333333333333335,2.9139478329586046,3.7527188337080624,-4.440892098500626e-16,1.0,rotated,aligned,29.333333333333332
equal_75v75_mechanisms,role_assignment,rotated,worst_fit,450,-0.17777777777777778,-0.22857308956631014,-0.12698246598924542,45,-2.377777777777778,-2.9418366820152455,-1.8137188735403107,45,-1.0044444444444445,-1.3859180927890917,-0.6229707960997973,45,1.3733333333333333,1.0125631474657435,1.734103519200923,45,-1.0044444444444445,-1.3859180927890917,-0.6229707960997973,-1.3733333333333333,-1.734103519200923,-1.0125631474657435,-4.440892098500626e-16,1.0,rotated,worst_fit,-17.77777777777778
equal_75v75_mechanisms,role_comfort,100,40,450,-0.16444444444444445,-0.20076601992988713,-0.12812286895900177,45,-2.0977777777777784,-2.4605942025062335,-1.7349613530493235,45,-1.0955555555555554,-1.3957808677912509,-0.7953302433198599,45,1.0022222222222223,0.7463733178091292,1.2580711266353155,45,-1.0955555555555554,-1.3957808677912509,-0.7953302433198599,-1.0022222222222223,-1.2580711266353155,-0.7463733178091292,-6.661338147750939e-16,1.0,100,40,-16.444444444444446
equal_75v75_mechanisms,role_comfort,100,60,450,-0.10666666666666665,-0.143684406853846,-0.06964892647948728,45,-1.3977777777777778,-1.8058329153959574,-0.9897226401595982,45,-0.7066666666666667,-0.9909908948952317,-0.42234243843810165,45,0.6911111111111111,0.4033857658655271,0.9788364563566951,45,-0.7066666666666667,-0.9909908948952317,-0.42234243843810165,-0.6911111111111111,-0.9788364563566951,-0.4033857658655271,0.0,1.0,100,60,-10.666666666666664
equal_75v75_mechanisms,role_comfort,100,80,450,-0.06000000000000001,-0.09473044394535582,-0.02526955605464421,45,-0.8,-1.1383892733302587,-0.46161072666974134,45,-0.4377777777777777,-0.6812019515704648,-0.1943536039850906,45,0.36222222222222233,0.13134051142769695,0.5931039330167477,45,-0.4377777777777777,-0.6812019515704648,-0.1943536039850906,-0.36222222222222233,-0.5931039330167477,-0.13134051142769695,0.0,1.0,100,80,-6.000000000000001
equal_75v75_mechanisms,shared_language,50,100,450,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,50,100,0.0
equal_75v75_mechanisms,shared_language,50,20,450,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,50,20,0.0
equal_75v75_mechanisms,shared_language,50,75,450,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,50,75,0.0
equal_75v75_mechanisms,shared_language,50,no_common,450,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,45,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,50,no_common,0.0
normalized_65v85,agent_mastery,75,25,900,-0.003333333333333334,-0.007114065848880377,0.00044739918221370833,90,-0.39777777777777784,-0.4762067480141644,-0.3193488075413913,90,-0.3822222222222223,-0.45910245955568846,-0.30534198488875613,90,0.015555555555555557,-0.009740422327258145,0.04085153343836926,90,-0.3822222222222223,-0.45910245955568846,-0.30534198488875613,-0.015555555555555557,-0.04085153343836926,0.009740422327258145,1.214306433183765e-17,1.0,75,25,-0.33333333333333337
normalized_65v85,agent_mastery,75,50,900,-0.0022222222222222222,-0.005326867826915935,0.0008824233824714905,90,-0.24333333333333332,-0.3133323582472941,-0.1733343084193725,90,-0.23333333333333336,-0.3021929323603248,-0.16447373430634193,90,0.010000000000000002,-0.013295423649943638,0.033295423649943645,90,-0.23333333333333336,-0.3021929323603248,-0.16447373430634193,-0.010000000000000002,-0.033295423649943645,0.013295423649943638,4.85722573273506e-17,1.0,75,50,-0.2222222222222222
normalized_65v85,agent_mastery,75,95,900,0.003333333333333334,-0.00044739918221370833,0.007114065848880377,90,0.18,0.11734689785257643,0.24265310214742355,90,0.18222222222222226,0.11883565979299046,0.24560878465145405,90,0.0022222222222222222,-0.008644037394205772,0.013088481838650218,90,0.18222222222222226,0.11883565979299046,0.24560878465145405,-0.0022222222222222222,-0.013088481838650218,0.008644037394205772,-4.206704429243757e-17,1.0,75,95,0.33333333333333337
normalized_65v85,agent_selection,auto,comfort_lock,900,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,auto,comfort_lock,0.0
normalized_65v85,agent_selection,auto,unfamiliar_same_role,900,-0.003333333333333334,-0.00995659566502094,0.0032899289983542718,90,0.07555555555555557,-0.07074735923339309,0.22185847034450423,90,0.0888888888888889,-0.05992374128706193,0.23770151906483974,90,0.013333333333333336,-0.02857938233003178,0.05524604899669845,90,0.0888888888888889,-0.05992374128706193,0.23770151906483974,-0.013333333333333336,-0.05524604899669845,0.02857938233003178,0.0,0.6666666666666666,auto,unfamiliar_same_role,-0.33333333333333337
normalized_65v85,chemistry_neutral,65,100,900,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,65,100,0.0
normalized_65v85,chemistry_neutral,65,20,900,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,65,20,0.0
normalized_65v85,coach_quality,50,20,900,-0.0022222222222222222,-0.005326867826915936,0.0008824233824714909,90,-0.027777777777777776,-0.10868458717951589,0.053129031623960335,90,-0.025555555555555554,-0.10901333329949348,0.05790222218838237,90,0.0022222222222222227,-0.013152115496605304,0.01759655994104975,90,-0.025555555555555554,-0.10901333329949348,0.05790222218838237,-0.0022222222222222227,-0.01759655994104975,0.013152115496605304,0.0,0.6666666666666666,50,20,-0.2222222222222222
normalized_65v85,coach_quality,50,80,900,-0.0011111111111111111,-0.006069937106532198,0.0038477148843099754,90,-0.024444444444444432,-0.1284500722016838,0.07956118331279495,90,-0.019999999999999993,-0.11919750158518577,0.07919750158518579,90,0.004444444444444442,-0.017958145980921388,0.02684703486981027,90,-0.019999999999999993,-0.11919750158518577,0.07919750158518579,-0.004444444444444442,-0.02684703486981027,0.017958145980921388,3.469446951953614e-18,0.6666666666666666,50,80,-0.1111111111111111
normalized_65v85,confidence,50,20,900,-0.003333333333333334,-0.007114065848880377,0.00044739918221370833,90,-0.48111111111111116,-0.5825050812057038,-0.37971714101651854,90,-0.48000000000000004,-0.577645019210508,-0.382354980789492,90,0.001111111111111111,-0.033066440345686336,0.03528866256790856,90,-0.48000000000000004,-0.577645019210508,-0.382354980789492,-0.001111111111111111,-0.03528866256790856,0.033066440345686336,-7.37257477290143e-18,1.0,50,20,-0.33333333333333337
normalized_65v85,confidence,50,80,900,0.010000000000000002,0.001091801383745615,0.01890819861625439,90,0.6288888888888889,0.5135174920515903,0.7442602857261876,90,0.5888888888888889,0.47929286021429224,0.6984849175634856,90,-0.04000000000000001,-0.08006075699570435,6.075699570433357e-05,90,0.5888888888888889,0.47929286021429224,0.6984849175634856,0.04000000000000001,-6.075699570433357e-05,0.08006075699570435,2.7755575615628914e-17,1.0,50,80,1.0000000000000002
normalized_65v85,counter_edge,0,-3,900,-0.0044444444444444444,-0.008784896066432391,-0.00010399282245649767,90,-0.4966666666666667,-0.5931053773811334,-0.40022795595219995,90,-0.4822222222222223,-0.5767576265325354,-0.3876868179119092,90,0.014444444444444446,-0.012115703441181605,0.0410045923300705,90,-0.4822222222222223,-0.5767576265325354,-0.3876868179119092,-0.014444444444444446,-0.0410045923300705,0.012115703441181605,1.9081958235744878e-17,1.0,0,-3,-0.4444444444444444
normalized_65v85,counter_edge,0,3,900,0.01,0.0016634471112720994,0.018336552888727903,90,0.63,0.5146198216679277,0.7453801783320723,90,0.6066666666666668,0.4974149782581495,0.7159183550751841,90,-0.023333333333333334,-0.057590911010621235,0.01092424434395457,90,0.6066666666666668,0.4974149782581495,0.7159183550751841,0.023333333333333334,-0.01092424434395457,0.057590911010621235,-1.2836953722228372e-16,1.0,0,3,1.0
normalized_65v85,focus_target,none,captain,900,0.0011111111111111111,-0.002727126340217929,0.004949348562440152,90,-0.028888888888888895,-0.10186607372720251,0.04408829594942472,90,-0.028888888888888895,-0.09690182458497378,0.039124046807195986,90,3.0839528461809905e-19,-0.02034775952883564,0.02034775952883564,90,-0.028888888888888895,-0.09690182458497378,0.039124046807195986,-3.0839528461809905e-19,-0.02034775952883564,0.02034775952883564,3.0839528461809905e-19,1.0,none,captain,0.1111111111111111
normalized_65v85,focus_target,none,highest_id,900,0.0011111111111111111,-0.0038477148843099763,0.006069937106532199,90,-0.0077777777777777845,-0.07918347623960623,0.06362792068405065,90,-0.006666666666666668,-0.07107318411055022,0.05773985077721688,90,0.0011111111111111118,-0.022066467673071164,0.024288689895293387,90,-0.006666666666666668,-0.07107318411055022,0.05773985077721688,-0.0011111111111111118,-0.024288689895293387,0.022066467673071164,-4.7704895589362195e-18,0.6666666666666666,none,highest_id,0.1111111111111111
normalized_65v85,form,50,20,900,-0.005555555555555556,-0.010380031705030584,-0.0007310794060805285,90,-0.5911111111111111,-0.6947052015378182,-0.4875170206844041,90,-0.5788888888888889,-0.680603190910658,-0.47717458686711983,90,0.012222222222222223,-0.0145719583866045,0.039016402831048944,90,-0.5788888888888889,-0.680603190910658,-0.47717458686711983,-0.012222222222222223,-0.039016402831048944,0.0145719583866045,-2.2551405187698492e-17,1.0,50,20,-0.5555555555555556
normalized_65v85,form,50,80,900,0.0077777777777777776,-5.757410080171367e-05,0.015613129656357269,90,0.7511111111111112,0.6285312114102092,0.8736910108120132,90,0.7388888888888889,0.6203794841628955,0.8573982936148824,90,-0.012222222222222226,-0.04062379103767919,0.016179346593234736,90,0.7388888888888889,0.6203794841628955,0.8573982936148824,0.012222222222222226,-0.016179346593234736,0.04062379103767919,1.9081958235744878e-17,1.0,50,80,0.7777777777777778
normalized_65v85,halftime_talk,none,challenge,900,0.0,-0.004440245155411823,0.004440245155411823,90,-0.09444444444444444,-0.18090738038405177,-0.007981508504837115,90,-0.09333333333333334,-0.1829559173518743,-0.003710749314792372,90,0.0011111111111111115,-0.019356069839279375,0.021578292061501598,90,-0.09333333333333334,-0.1829559173518743,-0.003710749314792372,-0.0011111111111111115,-0.021578292061501598,0.019356069839279375,7.15573433840433e-18,1.0,none,challenge,0.0
normalized_65v85,halftime_talk,none,demand_more,900,-0.005555555555555556,-0.010380031705030584,-0.0007310794060805285,90,-1.108888888888889,-1.2660210170987773,-0.9517567606790008,90,-1.096666666666667,-1.24833370318805,-0.9449996301452839,90,0.012222222222222223,-0.015297946174405408,0.039742390618849856,90,-1.096666666666667,-1.24833370318805,-0.9449996301452839,-0.012222222222222223,-0.039742390618849856,0.015297946174405408,8.847089727481716e-17,1.0,none,demand_more,-0.5555555555555556
normalized_65v85,halftime_talk,none,reassure,900,0.018888888888888893,0.00852567419355771,0.029252103584220077,90,1.1722222222222223,1.0014594977398852,1.3429849467045594,90,1.1011111111111112,0.9446753304052605,1.2575468918169617,90,-0.07111111111111111,-0.12338964232751573,-0.0188325798947065,90,1.1011111111111112,0.9446753304052605,1.2575468918169617,0.07111111111111111,0.0188325798947065,0.12338964232751573,1.3877787807814457e-17,1.0,none,reassure,1.8888888888888893
normalized_65v85,map_mastery,75,25,900,-0.003333333333333334,-0.007114065848880377,0.00044739918221370833,90,-0.39777777777777784,-0.4762067480141644,-0.3193488075413913,90,-0.3822222222222223,-0.45910245955568846,-0.30534198488875613,90,0.015555555555555557,-0.009740422327258145,0.04085153343836926,90,-0.3822222222222223,-0.45910245955568846,-0.30534198488875613,-0.015555555555555557,-0.04085153343836926,0.009740422327258145,1.214306433183765e-17,1.0,75,25,-0.33333333333333337
normalized_65v85,map_mastery,75,50,900,-0.0022222222222222222,-0.005326867826915935,0.0008824233824714905,90,-0.24333333333333332,-0.3133323582472941,-0.1733343084193725,90,-0.23333333333333336,-0.3021929323603248,-0.16447373430634193,90,0.010000000000000002,-0.013295423649943638,0.033295423649943645,90,-0.23333333333333336,-0.3021929323603248,-0.16447373430634193,-0.010000000000000002,-0.033295423649943645,0.013295423649943638,4.85722573273506e-17,1.0,75,50,-0.2222222222222222
normalized_65v85,map_mastery,75,95,900,0.003333333333333334,-0.00044739918221370833,0.007114065848880377,90,0.18,0.11734689785257643,0.24265310214742355,90,0.18222222222222226,0.11883565979299046,0.24560878465145405,90,0.0022222222222222222,-0.008644037394205772,0.013088481838650218,90,0.18222222222222226,0.11883565979299046,0.24560878465145405,-0.0022222222222222222,-0.013088481838650218,0.008644037394205772,-4.206704429243757e-17,1.0,75,95,0.33333333333333337
normalized_65v85,morale,50,20,900,-0.0044444444444444444,-0.008784896066432391,-0.00010399282245649767,90,-0.47111111111111115,-0.5655769716997611,-0.3766452505224612,90,-0.45888888888888885,-0.5528656283465414,-0.3649121494312363,90,0.012222222222222223,-0.014014287624519754,0.0384587320689642,90,-0.45888888888888885,-0.5528656283465414,-0.3649121494312363,-0.012222222222222223,-0.0384587320689642,0.014014287624519754,-7.806255641895632e-17,1.0,50,20,-0.4444444444444444
normalized_65v85,morale,50,80,900,0.007777777777777778,-5.75741008017128e-05,0.01561312965635727,90,0.5299999999999999,0.44555066933449844,0.6144493306655014,90,0.5133333333333334,0.4293669003403775,0.5972997663262893,90,-0.016666666666666666,-0.04632836841179683,0.012995035078463495,90,0.5133333333333334,0.4293669003403775,0.5972997663262893,0.016666666666666666,-0.012995035078463495,0.04632836841179683,-1.700029006457271e-16,1.0,50,80,0.7777777777777778
normalized_65v85,prep_edge,0,0.75,900,0.0044444444444444444,0.00010399282245649767,0.008784896066432391,90,0.18777777777777777,0.1065183933290531,0.2690371622265024,90,0.19222222222222218,0.11021414104338581,0.2742303034010586,90,0.0044444444444444444,-0.012727055165229484,0.021615944054118374,90,0.19222222222222218,0.11021414104338581,0.2742303034010586,-0.0044444444444444444,-0.021615944054118374,0.012727055165229484,2.688821387764051e-17,1.0,0,0.75,0.4444444444444444
normalized_65v85,prep_edge,0,1.5,900,0.007777777777777778,-5.75741008017128e-05,0.01561312965635727,90,0.3388888888888889,0.2146931425796034,0.46308463519817444,90,0.31333333333333335,0.1977504171112066,0.4289162495554601,90,-0.025555555555555557,-0.0634359621820977,0.012324851070986586,90,0.31333333333333335,0.1977504171112066,0.4289162495554601,0.025555555555555557,-0.012324851070986586,0.0634359621820977,-3.469446951953614e-18,1.0,0,1.5,0.7777777777777778
normalized_65v85,roster_shape,balanced,one_star,900,0.0022222222222222222,-0.00545425268043586,0.009898697124880305,90,0.2588888888888889,0.049916628555008724,0.46786114922276906,90,0.2777777777777778,0.07132361986632133,0.4842319356892343,90,0.018888888888888886,-0.011534801978395643,0.04931257975617341,90,0.2777777777777778,0.07132361986632133,0.4842319356892343,-0.018888888888888886,-0.04931257975617341,0.011534801978395643,-1.3877787807814457e-17,1.0,balanced,one_star,0.2222222222222222
normalized_65v85,roster_shape,balanced,two_stars,900,0.0044444444444444444,-0.003189104819373411,0.0120779937082623,90,0.27111111111111114,0.05544486956224057,0.4867773526599817,90,0.2833333333333333,0.07063562556295577,0.4960310411037109,90,0.012222222222222223,-0.02243271468411625,0.0468771591285607,90,0.2833333333333333,0.07063562556295577,0.4960310411037109,-0.012222222222222223,-0.0468771591285607,0.02243271468411625,3.2959746043559335e-17,1.0,balanced,two_stars,0.4444444444444444
normalized_65v85,skill_aim_precision,65,45,900,-0.006666666666666668,-0.011920435585854247,-0.0014128977474790888,90,-1.3044444444444445,-1.4382024027392173,-1.1706864861496717,90,-1.288888888888889,-1.4180170065520858,-1.159760771225692,90,0.015555555555555555,-0.013033401935217407,0.04414451304632852,90,-1.288888888888889,-1.4180170065520858,-1.159760771225692,-0.015555555555555555,-0.04414451304632852,0.013033401935217407,1.0408340855860843e-17,1.0,65,45,-0.6666666666666667
normalized_65v85,skill_aim_precision,65,85,900,0.06444444444444443,0.049285343725321604,0.07960354516356725,90,2.7,2.488400071696139,2.911599928303861,90,2.466666666666667,2.270993370041943,2.6623399632913904,90,-0.23333333333333328,-0.3159863232636123,-0.15068034340305425,90,2.466666666666667,2.270993370041943,2.6623399632913904,0.23333333333333328,0.15068034340305425,0.3159863232636123,1.1102230246251565e-16,1.0,65,85,6.444444444444443
normalized_65v85,skill_aim_reactivity,65,45,900,-0.007777777777777778,-0.013418617564628841,-0.0021369379909267168,90,-1.2644444444444445,-1.4022820956027657,-1.1266067932861232,90,-1.2466666666666666,-1.3791393549591775,-1.1141939783741557,90,0.017777777777777778,-0.011267293975093382,0.04682284953064894,90,-1.2466666666666666,-1.3791393549591775,-1.1141939783741557,-0.017777777777777778,-0.04682284953064894,0.011267293975093382,-1.1449174941446927e-16,1.0,65,45,-0.7777777777777778
normalized_65v85,skill_aim_reactivity,65,85,900,0.04777777777777777,0.03264579694569556,0.06290975860985999,90,2.178888888888889,1.9634913551200344,2.3942864226577436,90,2.0722222222222224,1.8640502938444887,2.2803941505999563,90,-0.10666666666666669,-0.17529682865754198,-0.038036504675791394,90,2.0722222222222224,1.8640502938444887,2.2803941505999563,0.10666666666666669,0.038036504675791394,0.17529682865754198,-2.220446049250313e-16,1.0,65,85,4.777777777777778
normalized_65v85,skill_clutch_factor,65,45,900,0.0,0.0,0.0,90,-0.06111111111111111,-0.09603053326965275,-0.02619168895256948,90,-0.06444444444444446,-0.10055965153648715,-0.028329237352401768,90,-0.003333333333333333,-0.009956595665020936,0.00328992899835427,90,-0.06444444444444446,-0.10055965153648715,-0.028329237352401768,0.003333333333333333,-0.00328992899835427,0.009956595665020936,1.474514954580286e-17,1.0,65,45,0.0
normalized_65v85,skill_clutch_factor,65,85,900,0.0011111111111111111,-0.001096642999451423,0.0033188652216736454,90,0.051111111111111114,0.017405519796141126,0.08481670242608111,90,0.051111111111111114,0.02111981968493404,0.08110240253728819,90,0.0,-0.018838364757134494,0.018838364757134494,90,0.051111111111111114,0.02111981968493404,0.08110240253728819,-0.0,-0.018838364757134494,0.018838364757134494,0.0,1.0,65,85,0.1111111111111111
normalized_65v85,skill_comms_quality,65,45,900,-0.003333333333333334,-0.009165118256859991,0.0024984515901933244,90,-0.06666666666666667,-0.17904084161011752,0.0457075082767842,90,-0.05333333333333333,-0.1653208584209278,0.05865419175426116,90,0.013333333333333332,-0.011823702322504123,0.038490368989170784,90,-0.05333333333333333,-0.1653208584209278,0.05865419175426116,-0.013333333333333332,-0.038490368989170784,0.011823702322504123,-3.469446951953614e-18,0.6666666666666666,65,45,-0.33333333333333337
normalized_65v85,skill_comms_quality,65,85,900,0.0011111111111111111,-0.0038477148843099754,0.006069937106532198,90,-0.012222222222222228,-0.10321084024337408,0.07876639579892962,90,-0.00777777777777778,-0.09780793812110769,0.08225238256555212,90,0.0044444444444444444,-0.017060078421370934,0.025948967310259825,90,-0.00777777777777778,-0.09780793812110769,0.08225238256555212,-0.0044444444444444444,-0.025948967310259825,0.017060078421370934,-3.469446951953614e-18,0.3333333333333333,65,85,0.1111111111111111
normalized_65v85,skill_composure,65,45,900,0.0,0.0,0.0,90,0.018888888888888886,-0.027880873742091132,0.06565865151986891,90,0.02111111111111111,-0.027982666265578916,0.07020488848780113,90,0.0022222222222222227,-0.0031957664609426045,0.00764021090538705,90,0.02111111111111111,-0.027982666265578916,0.07020488848780113,-0.0022222222222222227,-0.00764021090538705,0.0031957664609426045,0.0,0.6666666666666666,65,45,0.0
normalized_65v85,skill_composure,65,85,900,-0.0011111111111111111,-0.0033188652216736454,0.001096642999451423,90,-0.04555555555555555,-0.09471621973731834,0.0036051086262072346,90,-0.043333333333333335,-0.09116139027781259,0.004494723611145918,90,0.0022222222222222222,-0.012828105740067626,0.01727255018451207,90,-0.043333333333333335,-0.09116139027781259,0.004494723611145918,-0.0022222222222222222,-0.01727255018451207,0.012828105740067626,6.5052130349130266e-18,1.0,65,85,-0.1111111111111111
normalized_65v85,skill_game_sense,65,45,900,-0.006666666666666668,-0.011920435585854247,-0.0014128977474790888,90,-0.6733333333333333,-0.8090625566653917,-0.537604110001275,90,-0.658888888888889,-0.7951289840459665,-0.5226487937318114,90,0.014444444444444442,-0.01719695424949287,0.04608584313838175,90,-0.658888888888889,-0.7951289840459665,-0.5226487937318114,-0.014444444444444442,-0.04608584313838175,0.01719695424949287,7.112366251504909e-17,1.0,65,45,-0.6666666666666667
normalized_65v85,skill_game_sense,65,85,900,0.015555555555555557,0.006724539113305417,0.024386571997805695,90,0.7233333333333333,0.5529166895611389,0.8937499771055276,90,0.6766666666666667,0.5137922644361174,0.8395410688972161,90,-0.04666666666666667,-0.08996759502298532,-0.0033657383103480112,90,0.6766666666666667,0.5137922644361174,0.8395410688972161,0.04666666666666667,0.0033657383103480112,0.08996759502298532,-1.457167719820518e-16,1.0,65,85,1.5555555555555556
normalized_65v85,skill_movement,65,45,900,0.0,-0.007690730207234843,0.007690730207234843,90,-0.28111111111111114,-0.4547040967153181,-0.1075181255069042,90,-0.2822222222222222,-0.45079306900122673,-0.11365137544321768,90,-0.0011111111111111126,-0.036143272830058915,0.03392105060783669,90,-0.2822222222222222,-0.45079306900122673,-0.11365137544321768,0.0011111111111111126,-0.03392105060783669,0.036143272830058915,-4.9873299934333204e-17,1.0,65,45,0.0
normalized_65v85,skill_movement,65,85,900,0.012222222222222223,0.0028935969637307653,0.021550847480713682,90,0.49444444444444446,0.3043583554764021,0.6845305334124868,90,0.46444444444444444,0.2807419150582615,0.6481469738306274,90,-0.029999999999999995,-0.0658603061538007,0.0058603061538007074,90,0.46444444444444444,0.2807419150582615,0.6481469738306274,0.029999999999999995,-0.0058603061538007074,0.0658603061538007,3.122502256758253e-17,1.0,65,85,1.2222222222222223
normalized_65v85,skill_positioning,65,45,900,-0.003333333333333334,-0.007114065848880377,0.00044739918221370833,90,-0.31333333333333335,-0.39551986029461933,-0.23114680637204738,90,-0.29888888888888887,-0.37690934386770514,-0.2208684339100726,90,0.014444444444444446,-0.01038941266687868,0.03927830155576757,90,-0.29888888888888887,-0.37690934386770514,-0.2208684339100726,-0.014444444444444446,-0.03927830155576757,0.01038941266687868,-3.642919299551295e-17,1.0,65,45,-0.33333333333333337
normalized_65v85,skill_positioning,65,85,900,0.0044444444444444444,-0.002513514009229667,0.011402402898118556,90,0.3566666666666667,0.2713116872526662,0.4420216460806672,90,0.3455555555555555,0.2623580438351429,0.4287530672759681,90,-0.01111111111111111,-0.03801849198983051,0.015796269767608295,90,0.3455555555555555,0.2623580438351429,0.4287530672759681,0.01111111111111111,-0.015796269767608295,0.03801849198983051,7.28583859910259e-17,1.0,65,85,0.4444444444444444
normalized_65v85,skill_tilt_resistance,65,45,900,0.0,0.0,0.0,90,-0.08222222222222222,-0.12163521711699174,-0.042809227327452716,90,-0.08333333333333334,-0.12320292730998116,-0.04346373935668553,90,-0.0011111111111111111,-0.0033188652216736454,0.001096642999451423,90,-0.08333333333333334,-0.12320292730998116,-0.04346373935668553,0.0011111111111111111,-0.001096642999451423,0.0033188652216736454,7.15573433840433e-18,1.0,65,45,0.0
normalized_65v85,skill_tilt_resistance,65,85,900,0.0,0.0,0.0,90,0.08777777777777779,0.0480843977787741,0.12747115777678147,90,0.08777777777777779,0.0480843977787741,0.12747115777678147,90,0.0,0.0,0.0,90,0.08777777777777779,0.0480843977787741,0.12747115777678147,-0.0,-0.0,-0.0,0.0,1.0,65,85,0.0
normalized_65v85,skill_utility_usage,65,45,900,-0.0011111111111111111,-0.004949348562440152,0.002727126340217929,90,-0.19444444444444448,-0.2748828349196931,-0.11400605396919582,90,-0.18666666666666668,-0.26915251185575706,-0.1041808214775763,90,0.0077777777777777776,-0.014694376601914383,0.03024993215746994,90,-0.18666666666666668,-0.26915251185575706,-0.1041808214775763,-0.0077777777777777776,-0.03024993215746994,0.014694376601914383,-2.2551405187698492e-17,1.0,65,45,-0.1111111111111111
normalized_65v85,skill_utility_usage,65,85,900,-0.0011111111111111111,-0.006069937106532198,0.0038477148843099754,90,0.11888888888888888,0.030256521236864134,0.20752125654091363,90,0.11666666666666667,0.036726837838095466,0.19660649549523787,90,-0.002222222222222222,-0.033772621210803204,0.02932817676635876,90,0.11666666666666667,0.036726837838095466,0.19660649549523787,0.002222222222222222,-0.02932817676635876,0.033772621210803204,-1.3010426069826053e-17,1.0,65,85,-0.1111111111111111
normalized_65v85,stamina,100,40,900,-0.006666666666666668,-0.011920435585854247,-0.0014128977474790888,90,-0.8855555555555554,-1.0061211354255053,-0.7649899756856056,90,-0.8711111111111111,-0.9870365688801036,-0.7551856533421185,90,0.014444444444444446,-0.013384437591075401,0.04227332647996429,90,-0.8711111111111111,-0.9870365688801036,-0.7551856533421185,-0.014444444444444446,-0.04227332647996429,0.013384437591075401,7.45931094670027e-17,1.0,100,40,-0.6666666666666667
normalized_65v85,stamina,100,70,900,-0.0044444444444444444,-0.008784896066432391,-0.00010399282245649767,90,-0.4966666666666667,-0.5931053773811334,-0.40022795595219995,90,-0.4822222222222223,-0.5767576265325354,-0.3876868179119092,90,0.014444444444444446,-0.012115703441181605,0.0410045923300705,90,-0.4822222222222223,-0.5767576265325354,-0.3876868179119092,-0.014444444444444446,-0.0410045923300705,0.012115703441181605,1.9081958235744878e-17,1.0,100,70,-0.4444444444444444
