context,factor,low_level,high_level,matches_per_level,weak_win_effect,weak_win_ci_low,weak_win_ci_high,weak_win_seed_clusters,weak_round_margin_effect,weak_round_margin_ci_low,weak_round_margin_ci_high,weak_round_margin_seed_clusters,weak_score_effect,weak_score_ci_low,weak_score_ci_high,weak_score_seed_clusters,strong_score_effect,strong_score_ci_low,strong_score_ci_high,strong_score_seed_clusters,rounds_won_added,rounds_won_added_ci_low,rounds_won_added_ci_high,opponent_rounds_denied,opponent_rounds_denied_ci_low,opponent_rounds_denied_ci_high,margin_reconciliation_error,seed_block_sign_agreement,comparison,weak_win_effect_pp,weak_win_ci_low_pp,weak_win_ci_high_pp
normalized_65v85,tactic_map_control,0,100,900,0.0,-0.006279454919044831,0.006279454919044831,90,-0.38,-0.5370868121245763,-0.22291318787542366,90,-0.4111111111111111,-0.5604857508754488,-0.26173647134677336,90,-0.03111111111111111,-0.0679470119246049,0.005724789702382667,90,-0.4111111111111111,-0.5604857508754488,-0.26173647134677336,0.03111111111111111,-0.005724789702382667,0.0679470119246049,-2.0816681711721685e-17,1.0,low-to-high,0.0,-0.6279454919044831,0.6279454919044831
normalized_65v85,tactic_pace,0,100,900,-0.0011111111111111115,-0.0084707049051395,0.006248482682917277,90,-0.16111111111111112,-0.35843228970507,0.036210067482847746,90,-0.16444444444444442,-0.35730937201010904,0.028420483121220225,90,-0.0033333333333333314,-0.03891768074064372,0.032251014073977055,90,-0.16444444444444442,-0.35730937201010904,0.028420483121220225,0.0033333333333333314,-0.032251014073977055,0.03891768074064372,-3.209238430557093e-17,1.0,low-to-high,-0.11111111111111116,-0.8470704905139501,0.6248482682917277
normalized_65v85,tactic_util_discipline,0,100,900,-0.006666666666666668,-0.01354546488266193,0.00021213154932859385,90,-0.5166666666666667,-0.6688463124994646,-0.36448702083386886,90,-0.5122222222222222,-0.6612461299963469,-0.3631983144480976,90,0.004444444444444444,-0.026143513196597433,0.03503240208548632,90,-0.5122222222222222,-0.6612461299963469,-0.3631983144480976,-0.004444444444444444,-0.03503240208548632,0.026143513196597433,-2.949029909160572e-17,1.0,low-to-high,-0.6666666666666667,-1.354546488266193,0.021213154932859385
normalized_65v85,touchline_shout,demand_effort,encourage,900,0.016666666666666666,0.007117558393600983,0.02621577493973235,90,1.9133333333333336,1.6585081319511608,2.1681585347155066,90,1.8511111111111107,1.6183422020780587,2.083880020144163,90,-0.06222222222222224,-0.11656561498000245,-0.00787882946444203,90,1.8511111111111107,1.6183422020780587,2.083880020144163,0.06222222222222224,0.00787882946444203,0.11656561498000245,6.036837696399289e-16,1.0,observed worst-to-best,1.6666666666666667,0.7117558393600983,2.621577493973235
normalized_65v85,weak_overall,45,85,900,0.5,0.5,0.5,90,12.274444444444443,12.211292893925927,12.337595994962959,90,9.88,9.703917544958754,10.056082455041247,90,-2.394444444444444,-2.551127890309263,-2.237760998579625,90,9.88,9.703917544958754,10.056082455041247,2.394444444444444,2.237760998579625,2.551127890309263,-1.7763568394002505e-15,1.0,low-to-high,50.0,50.0,50.0
normalized_65v85_complex_system,chemistry_complex_system,20,100,900,0.006666666666666668,0.0005462110973237693,0.012787122236009568,90,1.271111111111111,1.149865404013826,1.392356818208396,90,1.2422222222222221,1.1298928928308656,1.3545515516135787,90,-0.028888888888888884,-0.05804687439559848,0.0002690966178207181,90,1.2422222222222221,1.1298928928308656,1.3545515516135787,0.028888888888888884,-0.0002690966178207181,0.05804687439559848,7.979727989493313e-17,1.0,low-to-high,0.6666666666666667,0.054621109732376924,1.2787122236009567
normalized_65v85_supplement,igl_experience,40,100,900,-0.0011111111111111111,-0.0033188652216736454,0.0010966429994514234,90,0.012222222222222226,-0.012465656195688778,0.03691010064013323,90,0.014444444444444447,-0.008533794442487301,0.037422683331376196,90,0.0022222222222222222,-0.002193285998902847,0.006637730443347291,90,0.014444444444444447,-0.008533794442487301,0.037422683331376196,-0.0022222222222222222,-0.006637730443347291,0.002193285998902847,1.3010426069826053e-18,0.6666666666666666,low-to-high,-0.1111111111111111,-0.33188652216736453,0.10966429994514235
normalized_65v85_supplement,mental_bundle,45,85,900,0.003333333333333334,-0.003289928998354271,0.00995659566502094,90,0.2677777777777778,0.1745946138546617,0.3609609417008939,90,0.26222222222222225,0.1761468485808485,0.348297595863596,90,-0.005555555555555557,-0.03685237259123066,0.02574126148011955,90,0.26222222222222225,0.1761468485808485,0.348297595863596,0.005555555555555557,-0.02574126148011955,0.03685237259123066,-2.0816681711721685e-17,1.0,low-to-high,0.33333333333333337,-0.32899289983542707,0.995659566502094
normalized_65v85_supplement,micro_bundle,45,85,900,0.3122222222222222,0.288553637596665,0.33589080684777933,90,9.232222222222221,8.980910077667527,9.483534366776915,90,7.934444444444443,7.725749117000147,8.14313977188874,90,-1.2977777777777777,-1.4532490728358833,-1.142306482719672,90,7.934444444444443,7.725749117000147,8.14313977188874,1.2977777777777777,1.142306482719672,1.4532490728358833,4.440892098500626e-16,1.0,low-to-high,31.222222222222218,28.855363759666503,33.58908068477793
normalized_65v85_supplement,role_assignment,worst_fit,aligned,900,0.18,0.16009303844110861,0.19990696155889137,90,5.356666666666667,5.11269448837852,5.600638844954815,90,4.641111111111111,4.419946461400238,4.8622757608219835,90,-0.7155555555555555,-0.8638860342848416,-0.5672250768262694,90,4.641111111111111,4.419946461400238,4.8622757608219835,0.7155555555555555,0.5672250768262694,0.8638860342848416,8.881784197001252e-16,1.0,observed worst-to-best,18.0,16.00930384411086,19.990696155889136
normalized_65v85_supplement,role_comfort,40,100,900,0.005555555555555556,-0.001001223162459224,0.012112334273570335,90,0.838888888888889,0.6694688214887521,1.008308956289026,90,0.8322222222222223,0.6680283509756105,0.9964160934688341,90,-0.006666666666666668,-0.0340021372099369,0.020668803876603564,90,0.8322222222222223,0.6680283509756105,0.9964160934688341,0.006666666666666668,-0.020668803876603564,0.0340021372099369,4.163336342344337e-17,1.0,low-to-high,0.5555555555555556,-0.10012231624592238,1.2112334273570335
normalized_65v85_supplement,shared_language,100,no_common,900,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,observed worst-to-best,0.0,0.0,0.0
normalized_65v85_supplement,tactical_bundle,45,85,900,0.03444444444444445,0.021437818432521766,0.047451070456367136,90,2.3066666666666666,2.091513993170409,2.5218193401629243,90,2.207777777777778,2.0166607393567264,2.3988948161988293,90,-0.09888888888888889,-0.1618006324250874,-0.03597714535269035,90,2.207777777777778,2.0166607393567264,2.3988948161988293,0.09888888888888889,0.03597714535269035,0.1618006324250874,-8.326672684688674e-17,1.0,low-to-high,3.444444444444445,2.1437818432521767,4.745107045636714
normalized_75v80_supplement,igl_experience,40,100,900,-0.0022222222222222227,-0.008484209917114415,0.00403976547266997,90,-0.03333333333333333,-0.08984842760473682,0.023181760938070152,90,-0.05444444444444445,-0.10380522523073482,-0.005083663658154082,90,-0.021111111111111105,-0.06174535235007006,0.019523130127847847,90,-0.05444444444444445,-0.10380522523073482,-0.005083663658154082,0.021111111111111105,-0.019523130127847847,0.06174535235007006,1.0408340855860843e-17,0.6666666666666666,low-to-high,-0.22222222222222227,-0.8484209917114415,0.403976547266997
normalized_75v80_supplement,mental_bundle,45,85,900,0.01888888888888889,0.0011572257479652813,0.0366205520298125,90,0.38222222222222213,0.22204756255918903,0.5423968818852553,90,0.37000000000000005,0.24502267619428203,0.4949773238057181,90,-0.012222222222222233,-0.10603798156447386,0.0815935371200294,90,0.37000000000000005,0.24502267619428203,0.4949773238057181,0.012222222222222233,-0.0815935371200294,0.10603798156447386,-1.5439038936193583e-16,1.0,low-to-high,1.8888888888888888,0.11572257479652813,3.66205520298125
normalized_75v80_supplement,micro_bundle,45,85,900,0.6277777777777779,0.6024590774943548,0.653096478061201,90,12.933333333333335,12.654197612110298,13.212469054556372,90,9.523333333333333,9.298364685392087,9.74830198127458,90,-3.4100000000000006,-3.59107410116361,-3.2289258988363914,90,9.523333333333333,9.298364685392087,9.74830198127458,3.4100000000000006,3.2289258988363914,3.59107410116361,1.3322676295501878e-15,1.0,low-to-high,62.777777777777786,60.24590774943548,65.3096478061201
normalized_75v80_supplement,role_assignment,worst_fit,aligned,900,0.5488888888888889,0.5159225811900976,0.5818551965876801,90,7.984444444444444,7.582217157783306,8.386671731105581,90,3.9888888888888894,3.732247242840484,4.245530534937295,90,-3.9955555555555553,-4.24870621625443,-3.742404894856681,90,3.9888888888888894,3.732247242840484,4.245530534937295,3.9955555555555553,3.742404894856681,4.24870621625443,-8.881784197001252e-16,1.0,observed worst-to-best,54.888888888888886,51.592258119009756,58.185519658768015
normalized_75v80_supplement,role_comfort,40,100,900,0.10666666666666669,0.07826991894897076,0.13506341438436262,90,1.9455555555555555,1.654793040496322,2.236318070614789,90,1.3988888888888888,1.1936627357407326,1.6041150420370451,90,-0.5466666666666667,-0.726406123264274,-0.3669272100690595,90,1.3988888888888888,1.1936627357407326,1.6041150420370451,0.5466666666666667,0.3669272100690595,0.726406123264274,-1.1102230246251565e-16,1.0,low-to-high,10.666666666666668,7.826991894897076,13.506341438436262
normalized_75v80_supplement,shared_language,100,no_common,900,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,90,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,observed worst-to-best,0.0,0.0,0.0
normalized_75v80_supplement,tactical_bundle,45,85,900,0.26777777777777784,0.23720325142101858,0.29835230413453706,90,4.595555555555555,4.221138466753125,4.969972644357986,90,3.3088888888888883,3.04403944168944,3.573738336088337,90,-1.2866666666666666,-1.4735318927410332,-1.0998014405923,90,3.3088888888888883,3.04403944168944,3.573738336088337,1.2866666666666666,1.0998014405923,1.4735318927410332,4.440892098500626e-16,1.0,low-to-high,26.777777777777782,23.72032514210186,29.835230413453708
